DeployID,Ptt,DepthSensor,Source,Instr,Date,Time Offset,Count,LocationQuality,Latitude,Longitude,BadTherm,NumBins,Partial,Depth1,MinTemp1,MaxTemp1,Depth2,MinTemp2,MaxTemp2,Depth3,MinTemp3,MaxTemp3,Depth4,MinTemp4,MaxTemp4,Depth5,MinTemp5,MaxTemp5,Depth6,MinTemp6,MaxTemp6,Depth7,MinTemp7,MaxTemp7,Depth8,MinTemp8,MaxTemp8,Depth9,MinTemp9,MaxTemp9,Depth10,MinTemp10,MaxTemp10,Depth11,MinTemp11,MaxTemp11,Depth12,MinTemp12,MaxTemp12,Depth13,MinTemp13,MaxTemp13,Depth14,MinTemp14,MaxTemp14,Depth15,MinTemp15,MaxTemp15
"Cow shark 1",117484,0.500000,Argos,Mk10,01:00:00 05-Jun-2013,,,GPE,-37.00000000,18.75267982,0,2,,0.000000,15.00,15.20,8.000000,15.00,15.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 05-Jun-2013,,,GPE,-35.50000000,19.14785004,0,2,,0.000000,15.00,15.25,8.000000,15.05,15.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,07:00:00 05-Jun-2013,,,GPE,-35.50000000,19.14785004,0,2,,0.000000,15.00,15.40,8.000000,15.00,15.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 05-Jun-2013,,,GPE,-35.50000000,19.14785004,0,2,,0.000000,15.30,15.35,8.000000,15.35,15.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,13:00:00 05-Jun-2013,,,GPE,-35.50000000,19.14785004,0,2,,0.000000,15.20,15.40,8.000000,15.40,15.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 05-Jun-2013,,,GPE,-34.50000000,18.26652908,0,2,,0.000000,15.20,15.35,8.000000,15.30,15.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,19:00:00 05-Jun-2013,,,GPE,-34.50000000,18.26652908,0,2,,0.000000,15.20,15.40,8.000000,15.20,15.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 06-Jun-2013,,,GPE,-34.50000000,18.26652908,0,2,,0.000000,15.15,15.35,8.000000,15.20,15.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,01:00:00 06-Jun-2013,,,GPE,-34.50000000,18.26652908,0,2,,0.000000,15.00,15.40,8.000000,15.20,15.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 06-Jun-2013,,,GPE,-35.00000000,18.30241966,0,1,,8.000000,15.25,15.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
