DeployID,Ptt,DepthSensor,Source,Instr,HistType,Date,Time Offset,Count,BadTherm,LocationQuality,Latitude,Longitude,NumBins,Sum,Bin1,Bin2,Bin3,Bin4,Bin5,Bin6,Bin7,Bin8,Bin9,Bin10,Bin11,Bin12,Bin13,Bin14,Bin15,Bin16,Bin17,Bin18,Bin19,Bin20,Bin21,Bin22,Bin23,Bin24,Bin25,Bin26,Bin27,Bin28,Bin29,Bin30,Bin31,Bin32,Bin33,Bin34,Bin35,Bin36,Bin37,Bin38,Bin39,Bin40,Bin41,Bin42,Bin43,Bin44,Bin45,Bin46,Bin47,Bin48,Bin49,Bin50,Bin51,Bin52,Bin53,Bin54,Bin55,Bin56,Bin57,Bin58,Bin59,Bin60,Bin61,Bin62,Bin63,Bin64,Bin65,Bin66,Bin67,Bin68,Bin69,Bin70,Bin71,Bin72
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,01:00:00 03-Jun-2013,,,0,GPE,-35.50000000,19.13171959,14,100,0,0,0,0,0,0,5.9,94.1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,06:00:00 03-Jun-2013,,,0,GPE,-36.50000000,18.56576920,14,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,07:00:00 03-Jun-2013,,,0,GPE,-36.50000000,18.56576920,14,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,12:00:00 03-Jun-2013,,,0,GPE,-36.50000000,18.56576920,14,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,13:00:00 03-Jun-2013,,,0,GPE,-36.50000000,18.56576920,14,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,18:00:00 03-Jun-2013,,,0,GPE,-34.00000000,17.29416084,14,100,0,0,0,0,0,0,0,99.4,0.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,19:00:00 03-Jun-2013,,,0,GPE,-34.00000000,17.29416084,14,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,00:00:00 04-Jun-2013,,,0,GPE,-34.00000000,17.29416084,14,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,01:00:00 04-Jun-2013,,,0,GPE,-34.00000000,17.29416084,14,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,06:00:00 04-Jun-2013,,,0,GPE,-34.00000000,17.27754021,14,100,0,0,0,0,0,0,0,93.6,6.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,07:00:00 04-Jun-2013,,,0,GPE,-34.00000000,17.27754021,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,12:00:00 04-Jun-2013,,,0,GPE,-34.00000000,17.27754021,14,100,0,0,0,0,0,0,0,15,85,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,13:00:00 04-Jun-2013,,,0,GPE,-34.00000000,17.27754021,14,100,0,0,0,0,0,0,0,29.4,70.6,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,18:00:00 04-Jun-2013,,,0,GPE,-37.00000000,18.75267982,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,19:00:00 04-Jun-2013,,,0,GPE,-37.00000000,18.75267982,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,00:00:00 05-Jun-2013,,,0,GPE,-37.00000000,18.75267982,14,100,0,0,0,0,0,0,0,0.6,99.4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,01:00:00 05-Jun-2013,,,0,GPE,-37.00000000,18.75267982,14,100,0,0,0,0,0,0,0,3.0,97.0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,06:00:00 05-Jun-2013,,,0,GPE,-35.50000000,19.14785004,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,07:00:00 05-Jun-2013,,,0,GPE,-35.50000000,19.14785004,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,12:00:00 05-Jun-2013,,,0,GPE,-35.50000000,19.14785004,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,13:00:00 05-Jun-2013,,,0,GPE,-35.50000000,19.14785004,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,18:00:00 05-Jun-2013,,,0,GPE,-34.50000000,18.26652908,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,19:00:00 05-Jun-2013,,,0,GPE,-34.50000000,18.26652908,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,00:00:00 06-Jun-2013,,,0,GPE,-34.50000000,18.26652908,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,01:00:00 06-Jun-2013,,,0,GPE,-34.50000000,18.26652908,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,06:00:00 06-Jun-2013,,,0,GPE,-35.00000000,18.30241966,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,07:00:00 06-Jun-2013,,,0,GPE,-35.00000000,18.30241966,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,12:00:00 06-Jun-2013,,,0,GPE,-35.00000000,18.30241966,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,13:00:00 06-Jun-2013,,,0,GPE,-35.00000000,18.30241966,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,18:00:00 06-Jun-2013,,,0,GPE,-35.00000000,18.30241966,14,100,0,0,0,0,0,0,0,0,89.4,10.6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,19:00:00 06-Jun-2013,,,0,GPE,-35.00000000,18.30241966,14,100,0,0,0,0,0,0,0,0,99.6,0.4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,00:00:00 07-Jun-2013,,,0,GPE,-35.00000000,18.30241966,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,01:00:00 07-Jun-2013,,,0,GPE,-35.00000000,18.30241966,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,WCH,Mk10,TAT,06:00:00 07-Jun-2013,,,0,GPE,-35.50000000,18.25600052,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cow shark 1",117484,0.500000,Argos,Mk10,TAT,07:00:00 07-Jun-2013,,,0,GPE,-35.50000000,18.25600052,14,100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
