DeployID,Ptt,DepthSensor,Instr,Date,LocationQuality,Latitude,Longitude,MinDepth,MinAccuracy,MinSource,MaxDepth,MaxAccuracy,MaxSource
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 25-May-2012,GPE,-34.00000000,20.79289055,14.000000,0.250000,Archive,20.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 25-May-2012,GPE,-34.50000000,20.77124977,10.000000,0.250000,Archive,18.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 26-May-2012,GPE,-34.50000000,20.77124977,12.000000,0.250000,Archive,19.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 26-May-2012,GPE,-34.00000000,20.81517982,0.000000,0.250000,Archive,17.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 26-May-2012,GPE,-34.00000000,20.81517982,5.000000,0.250000,Archive,15.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 26-May-2012,GPE,-34.00000000,21.01493073,0.000000,0.250000,Archive,17.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 27-May-2012,GPE,-34.00000000,21.01493073,7.500000,0.250000,Archive,16.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 27-May-2012,GPE,-34.00000000,20.94961929,0.000000,0.250000,Archive,15.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 27-May-2012,GPE,-34.00000000,20.94961929,3.000000,0.250000,Archive,9.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 27-May-2012,GPE,-34.00000000,21.10844994,0.000000,0.250000,Archive,9.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 28-May-2012,GPE,-34.00000000,21.10844994,0.000000,0.250000,Archive,8.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 28-May-2012,GPE,-34.00000000,20.79643059,0.000000,0.250000,Archive,8.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 28-May-2012,GPE,-34.00000000,20.79643059,0.000000,0.250000,Archive,7.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 28-May-2012,GPE,-34.50000000,20.80837059,0.000000,0.250000,Archive,9.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 29-May-2012,GPE,-34.50000000,20.80837059,0.000000,0.250000,Archive,7.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 29-May-2012,GPE,-34.50000000,20.66163063,0.000000,0.250000,Archive,14.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 29-May-2012,GPE,-34.50000000,20.66163063,0.000000,0.250000,Archive,10.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 29-May-2012,GPE,-35.00000000,20.51926994,0.000000,0.250000,Archive,15.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 30-May-2012,GPE,-35.00000000,20.51926994,0.000000,0.250000,Archive,14.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 30-May-2012,GPE,-34.00000000,22.00054932,0.000000,0.250000,Archive,19.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 30-May-2012,GPE,-34.00000000,22.00054932,0.000000,0.250000,Archive,16.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 30-May-2012,GPE,-34.00000000,22.00054932,0.000000,0.250000,Archive,17.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 31-May-2012,GPE,-34.00000000,22.00054932,0.000000,0.250000,Archive,21.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 31-May-2012,GPE,-34.00000000,22.00054932,0.000000,0.250000,Archive,16.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 31-May-2012,GPE,-34.00000000,22.00054932,0.000000,0.250000,Archive,27.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 31-May-2012,GPE,-34.00000000,22.00054932,0.000000,0.250000,Archive,26.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 01-Jun-2012,GPE,-34.00000000,22.00054932,0.000000,0.250000,Archive,20.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 01-Jun-2012,GPE,-36.00000000,20.19957924,0.000000,0.250000,Archive,13.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 01-Jun-2012,GPE,-36.00000000,20.19957924,0.000000,0.250000,Archive,35.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 01-Jun-2012,GPE,-39.50000000,21.95758057,0.000000,0.250000,Archive,33.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 02-Jun-2012,GPE,-39.50000000,21.95758057,0.000000,0.250000,Archive,27.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 02-Jun-2012,GPE,-37.50000000,22.71412086,0.000000,0.250000,Archive,24.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 02-Jun-2012,GPE,-37.50000000,22.71412086,0.000000,0.250000,Archive,17.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 02-Jun-2012,GPE,-35.50000000,21.33074951,0.000000,0.250000,Archive,23.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 03-Jun-2012,GPE,-35.50000000,21.33074951,0.000000,0.250000,Archive,29.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 03-Jun-2012,GPE,-37.00000000,20.50926971,0.000000,0.250000,Archive,18.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 03-Jun-2012,GPE,-37.00000000,20.50926971,0.000000,0.250000,Archive,28.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 03-Jun-2012,GPE,-36.50000000,20.63162041,0.000000,0.250000,Archive,39.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 04-Jun-2012,GPE,-36.50000000,20.63162041,0.000000,0.250000,Archive,30.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 04-Jun-2012,GPE,-37.50000000,20.09795952,0.000000,0.250000,Archive,28.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 04-Jun-2012,GPE,-37.50000000,20.09795952,0.000000,0.250000,Archive,24.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 04-Jun-2012,GPE,-36.50000000,20.05110931,0.000000,0.250000,Archive,18.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 05-Jun-2012,GPE,-36.50000000,20.05110931,0.000000,0.250000,Archive,7.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 05-Jun-2012,GPE,-35.00000000,20.62157059,0.000000,0.250000,Archive,6.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 05-Jun-2012,GPE,-35.00000000,20.62157059,0.000000,0.250000,Archive,6.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 05-Jun-2012,GPE,-33.50000000,19.69655037,0.000000,0.250000,Archive,12.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 06-Jun-2012,GPE,-33.50000000,19.69655037,0.000000,0.250000,Archive,4.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 06-Jun-2012,GPE,-34.50000000,19.04742050,0.000000,0.250000,Archive,5.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 06-Jun-2012,GPE,-34.50000000,19.04742050,0.000000,0.250000,Archive,27.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 06-Jun-2012,GPE,-34.50000000,19.41966057,0.000000,0.250000,Archive,33.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 07-Jun-2012,GPE,-34.50000000,19.41966057,0.000000,0.250000,Archive,21.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 07-Jun-2012,GPE,-36.50000000,18.73222923,0.000000,0.250000,Archive,20.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 07-Jun-2012,GPE,-36.50000000,18.73222923,6.500000,0.250000,Archive,25.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 07-Jun-2012,GPE,-39.50000000,20.60032082,0.000000,0.250000,Archive,21.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 08-Jun-2012,GPE,-39.50000000,20.60032082,0.000000,0.250000,Archive,32.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 08-Jun-2012,GPE,-39.50000000,20.60032082,0.000000,0.250000,Archive,19.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 08-Jun-2012,GPE,-39.50000000,20.60032082,0.000000,0.250000,Archive,23.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 08-Jun-2012,GPE,-39.50000000,20.60032082,0.000000,0.250000,Archive,19.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 09-Jun-2012,GPE,-39.50000000,20.60032082,0.000000,0.250000,Archive,17.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 09-Jun-2012,GPE,-39.50000000,20.60032082,1.000000,0.250000,Archive,14.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 09-Jun-2012,GPE,-37.50000000,21.39053917,0.000000,0.250000,Archive,13.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 09-Jun-2012,GPE,-34.50000000,20.21449089,0.000000,0.250000,Archive,16.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 10-Jun-2012,GPE,-34.50000000,20.21449089,0.000000,0.250000,Archive,9.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 10-Jun-2012,GPE,-34.50000000,20.00842094,0.000000,0.250000,Archive,10.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 10-Jun-2012,GPE,-34.50000000,20.00842094,0.000000,0.250000,Archive,11.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 10-Jun-2012,GPE,-33.50000000,19.41654968,0.000000,0.250000,Archive,11.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 11-Jun-2012,GPE,-33.50000000,19.41654968,0.000000,0.250000,Archive,12.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 11-Jun-2012,GPE,-33.50000000,19.52837944,0.000000,0.250000,Archive,11.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 11-Jun-2012,GPE,-33.50000000,19.52837944,0.000000,0.250000,Archive,11.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 11-Jun-2012,GPE,-34.50000000,19.79595947,0.000000,0.250000,Archive,14.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 12-Jun-2012,GPE,-34.50000000,19.79595947,0.000000,0.250000,Archive,15.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 12-Jun-2012,GPE,-35.50000000,19.39801979,0.000000,0.250000,Archive,11.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 12-Jun-2012,GPE,-35.50000000,19.39801979,0.000000,0.250000,Archive,11.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 12-Jun-2012,GPE,-36.50000000,19.46206093,0.000000,0.250000,Archive,27.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 13-Jun-2012,GPE,-36.50000000,19.46206093,0.000000,0.250000,Archive,16.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 13-Jun-2012,GPE,-36.50000000,20.00098991,0.000000,0.250000,Archive,4.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 13-Jun-2012,GPE,-36.50000000,20.00098991,0.000000,0.250000,Archive,10.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 13-Jun-2012,GPE,-35.00000000,19.22248077,2.500000,0.250000,Archive,20.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 14-Jun-2012,GPE,-35.00000000,19.22248077,3.500000,0.250000,Archive,21.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 14-Jun-2012,GPE,-34.50000000,19.74752045,0.500000,0.250000,Archive,16.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 14-Jun-2012,GPE,-34.50000000,19.74752045,2.500000,0.250000,Archive,15.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 14-Jun-2012,GPE,-34.00000000,19.57582092,0.000000,0.250000,Archive,25.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 15-Jun-2012,GPE,-34.00000000,19.57582092,0.000000,0.250000,Archive,24.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 15-Jun-2012,GPE,-33.50000000,19.71949005,0.000000,0.250000,Archive,13.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 15-Jun-2012,GPE,-33.50000000,19.71949005,0.000000,0.250000,Archive,11.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 15-Jun-2012,GPE,-34.00000000,19.86405945,0.000000,0.250000,Archive,12.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 16-Jun-2012,GPE,-34.00000000,19.86405945,0.000000,0.250000,Archive,12.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 16-Jun-2012,GPE,-34.00000000,19.99827957,0.000000,0.250000,Archive,11.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 16-Jun-2012,GPE,-34.00000000,19.99827957,0.000000,0.250000,Archive,10.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 16-Jun-2012,GPE,-34.50000000,20.29108047,0.000000,0.250000,Archive,1.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 17-Jun-2012,GPE,-34.50000000,20.29108047,0.000000,0.250000,Archive,7.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 17-Jun-2012,GPE,-34.50000000,20.29108047,0.000000,0.250000,Archive,14.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 17-Jun-2012,GPE,-36.50000000,19.10503006,0.000000,0.250000,Archive,12.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 17-Jun-2012,GPE,-36.00000000,19.00521088,0.000000,0.250000,Archive,7.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 18-Jun-2012,GPE,-36.00000000,19.00521088,0.000000,0.250000,Archive,12.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 18-Jun-2012,GPE,-34.50000000,19.40221024,0.000000,0.250000,Archive,15.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 18-Jun-2012,GPE,-34.50000000,19.40221024,0.000000,0.250000,Archive,15.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 18-Jun-2012,GPE,-34.50000000,19.22875023,0.000000,0.250000,Archive,16.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 19-Jun-2012,GPE,-34.50000000,19.22875023,5.000000,0.250000,Archive,20.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 19-Jun-2012,GPE,-34.50000000,19.22875023,0.000000,0.250000,Archive,16.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 19-Jun-2012,GPE,-35.00000000,19.44942093,0.000000,0.250000,Archive,14.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 19-Jun-2012,GPE,-35.00000000,19.39146042,4.500000,0.250000,Archive,17.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 20-Jun-2012,GPE,-35.00000000,19.39146042,0.000000,0.250000,Archive,17.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 20-Jun-2012,GPE,-34.00000000,19.75196075,3.000000,0.250000,Archive,12.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 20-Jun-2012,GPE,-34.00000000,19.75196075,0.000000,0.250000,Archive,12.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 20-Jun-2012,GPE,-34.50000000,19.86276054,0.000000,0.250000,Archive,23.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 21-Jun-2012,GPE,-34.50000000,19.86276054,0.000000,0.250000,Archive,9.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 21-Jun-2012,GPE,-34.00000000,20.40146065,0.000000,0.250000,Archive,10.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 21-Jun-2012,GPE,-34.00000000,20.40146065,0.000000,0.250000,Archive,9.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 21-Jun-2012,GPE,-34.00000000,20.67107964,0.000000,0.250000,Archive,7.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 22-Jun-2012,GPE,-34.00000000,20.67107964,0.000000,0.250000,Archive,12.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 22-Jun-2012,GPE,-34.00000000,20.67107964,0.000000,0.250000,Archive,9.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 22-Jun-2012,GPE,-37.00000000,18.54033089,0.000000,0.250000,Archive,9.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 22-Jun-2012,GPE,-40.00000000,19.85264015,0.000000,0.250000,Archive,9.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 23-Jun-2012,GPE,-40.00000000,19.85264015,0.000000,0.250000,Archive,8.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 23-Jun-2012,GPE,-37.50000000,20.62727928,0.000000,0.250000,Archive,13.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 23-Jun-2012,GPE,-37.50000000,20.62727928,0.000000,0.250000,Archive,12.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 23-Jun-2012,GPE,-37.00000000,19.55009079,0.000000,0.250000,Archive,16.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 24-Jun-2012,GPE,-37.00000000,19.55009079,0.000000,0.250000,Archive,27.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 24-Jun-2012,GPE,-37.00000000,19.55009079,2.000000,0.250000,Archive,27.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 24-Jun-2012,GPE,-34.50000000,19.06848907,6.000000,0.250000,Archive,21.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 24-Jun-2012,GPE,-34.50000000,19.06848907,5.000000,0.250000,Archive,27.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 25-Jun-2012,GPE,-34.50000000,19.06848907,9.000000,0.250000,Archive,23.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 25-Jun-2012,GPE,-34.50000000,19.06848907,10.000000,0.250000,Archive,22.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 25-Jun-2012,GPE,-34.50000000,19.06848907,0.000000,0.250000,Archive,25.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 25-Jun-2012,GPE,-34.50000000,19.06848907,0.500000,0.250000,Archive,31.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 26-Jun-2012,GPE,-34.50000000,19.06848907,5.500000,0.250000,Archive,27.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 26-Jun-2012,GPE,-34.50000000,19.06848907,2.000000,0.250000,Archive,21.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 26-Jun-2012,GPE,-31.50000000,19.71479034,1.000000,0.250000,Archive,24.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 26-Jun-2012,GPE,-31.00000000,21.21553993,0.000000,0.250000,Archive,21.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 27-Jun-2012,GPE,-31.00000000,21.21553993,0.000000,0.250000,Archive,25.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 27-Jun-2012,GPE,-31.00000000,21.21553993,3.500000,0.250000,Archive,12.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 27-Jun-2012,GPE,-33.00000000,19.56913948,3.000000,0.250000,Archive,18.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 27-Jun-2012,GPE,-35.50000000,19.63232040,10.000000,0.250000,Archive,15.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 28-Jun-2012,GPE,-35.50000000,19.63232040,0.000000,0.250000,Archive,15.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 28-Jun-2012,GPE,-35.50000000,19.63232040,0.000000,0.250000,Archive,15.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 28-Jun-2012,GPE,-33.50000000,20.75950050,11.000000,0.250000,Archive,17.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 28-Jun-2012,GPE,-34.50000000,21.17021942,0.000000,0.250000,Archive,17.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 29-Jun-2012,GPE,-34.50000000,21.17021942,0.000000,0.250000,Archive,15.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 29-Jun-2012,GPE,-34.50000000,21.17021942,0.000000,0.250000,Archive,7.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 29-Jun-2012,GPE,-34.50000000,21.17021942,0.000000,0.250000,Archive,6.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 29-Jun-2012,GPE,-34.50000000,21.17021942,0.000000,0.250000,Archive,7.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 30-Jun-2012,GPE,-34.50000000,21.17021942,0.000000,0.250000,Archive,7.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 30-Jun-2012,GPE,-34.50000000,21.17021942,0.000000,0.250000,Archive,15.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 30-Jun-2012,GPE,-34.50000000,21.17021942,0.000000,0.250000,Archive,12.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 30-Jun-2012,GPE,-34.00000000,20.86948013,0.000000,0.250000,Archive,6.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 01-Jul-2012,GPE,-34.00000000,20.86948013,0.000000,0.250000,Archive,7.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 01-Jul-2012,GPE,-34.00000000,20.86948013,0.000000,0.250000,Archive,11.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 01-Jul-2012,GPE,-34.00000000,20.86948013,0.000000,0.250000,Archive,8.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 01-Jul-2012,GPE,-32.50000000,19.46615028,0.000000,0.250000,Archive,20.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 02-Jul-2012,GPE,-32.50000000,19.46615028,0.000000,0.250000,Archive,8.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 02-Jul-2012,GPE,-32.50000000,19.46615028,0.000000,0.250000,Archive,9.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 02-Jul-2012,GPE,-34.50000000,20.85112000,0.000000,0.250000,Archive,21.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 02-Jul-2012,GPE,-37.50000000,19.44366074,0.000000,0.250000,Archive,17.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 03-Jul-2012,GPE,-37.50000000,19.44366074,0.000000,0.250000,Archive,8.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 03-Jul-2012,GPE,-37.50000000,19.44366074,0.000000,0.250000,Archive,4.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 03-Jul-2012,GPE,-37.50000000,19.44366074,0.000000,0.250000,Archive,7.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 03-Jul-2012,GPE,-37.50000000,19.44366074,0.000000,0.250000,Archive,6.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 04-Jul-2012,GPE,-37.50000000,19.44366074,0.000000,0.250000,Archive,13.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 04-Jul-2012,GPE,-37.50000000,19.44366074,0.000000,0.250000,Archive,18.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 04-Jul-2012,GPE,-37.50000000,19.44366074,0.000000,0.250000,Archive,18.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 04-Jul-2012,GPE,-37.50000000,19.63448906,0.000000,0.250000,Archive,14.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,00:00:00 05-Jul-2012,GPE,-37.50000000,19.63448906,0.000000,0.250000,Archive,11.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,06:00:00 05-Jul-2012,GPE,-37.50000000,19.63448906,0.000000,0.250000,Archive,8.500000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,12:00:00 05-Jul-2012,GPE,-35.50000000,20.91643906,0.000000,0.250000,Archive,13.000000,0.250000,Archive
"Gansbaai GW2",117494,0.500000,Mk10,18:00:00 05-Jul-2012,GPE,-35.50000000,20.71655083,0.000000,0.250000,Archive,11.500000,0.250000,Archive
