year month day hour min sec depth light temp
2003 5 9 4 38 53 0 146 0
2003 5 9 4 47 53 0 144 0
2003 5 9 4 56 53 0 139 0
2003 5 9 5 5 53 0 133 0
2003 5 9 5 14 53 0 126 0
2003 5 9 5 23 53 0 116 0
2003 5 9 5 32 53 0 103 0
2003 5 9 5 41 53 0 89 0
2003 5 9 5 50 53 0 83 0
2003 5 9 15 33 53 0 95 0
2003 5 9 15 38 53 0 102 0
2003 5 9 15 43 53 0 112 0
2003 5 9 15 48 53 0 120 0
2003 5 9 15 53 53 0 128 0
2003 5 9 15 58 53 0 135 0
2003 5 9 16 3 53 0 138 0
2003 5 9 16 8 53 0 141 0
2003 5 9 16 13 53 0 144 0
2003 5 9 16 18 53 0 148 0
2003 5 9 16 23 53 0 152 0
2003 5 9 16 28 53 0 154 0
2003 5 11 4 42 53 0 146 0
2003 5 11 4 48 53 0 146 0
2003 5 11 4 54 53 0 143 0
2003 5 11 5 0 53 0 140 0
2003 5 11 5 6 53 0 138 0
2003 5 11 5 12 53 0 133 0
2003 5 11 5 18 53 0 126 0
2003 5 11 5 24 53 0 118 0
2003 5 11 5 30 53 0 109 0
2003 5 11 5 36 53 0 100 0
2003 5 11 5 42 53 0 91 0
2003 5 11 5 48 53 0 86 0
2003 5 11 15 27 53 0 82 0
2003 5 11 15 32 53 0 88 0
2003 5 11 15 37 53 0 95 0
2003 5 11 15 42 53 0 105 0
2003 5 11 15 47 53 0 116 0
2003 5 11 15 52 53 0 121 0
2003 5 11 15 57 53 0 127 0
2003 5 11 16 2 53 0 133 0
2003 5 11 16 7 53 0 136 0
2003 5 11 16 12 53 0 141 0
2003 5 11 16 17 53 0 144 0
2003 5 11 16 22 53 0 145 0
2003 5 13 3 8 52 0 149 0
2003 5 13 3 12 52 0 150 0
2003 5 13 3 16 52 0 151 0
2003 5 13 3 20 52 0 152 0
2003 5 13 3 24 52 0 152 0
2003 5 13 3 28 52 0 152 0
2003 5 13 3 32 52 0 153 0
2003 5 13 3 33 53 0 154 0
2003 5 13 3 36 52 0 153 0
2003 5 13 3 37 53 0 154 0
2003 5 13 3 40 52 0 153 0
2003 5 13 3 41 53 0 154 0
2003 5 13 3 44 52 0 154 0
2003 5 13 3 45 53 0 153 0
2003 5 13 3 48 52 0 154 0
2003 5 13 3 49 53 0 153 0
2003 5 13 3 52 52 0 154 0
2003 5 13 3 53 53 0 153 0
2003 5 13 3 57 53 0 152 0
2003 5 13 4 1 53 0 152 0
2003 5 13 4 5 53 0 152 0
2003 5 13 4 9 53 0 151 0
2003 5 13 4 13 53 0 150 0
2003 5 13 4 17 53 0 149 0
2003 5 13 15 27 53 0 87 0
2003 5 13 15 30 53 0 89 0
2003 5 13 15 34 53 0 93 0
2003 5 13 15 35 53 0 95 0
2003 5 13 15 40 53 0 108 0
2003 5 13 15 41 53 0 105 0
2003 5 13 15 45 53 0 116 0
2003 5 13 15 48 53 0 116 0
2003 5 13 15 50 53 0 123 0
2003 5 13 15 55 53 0 127 0
2003 5 13 15 55 53 0 124 0
2003 5 13 16 0 53 0 131 0
2003 5 13 16 2 53 0 130 0
2003 5 13 16 5 53 0 136 0
2003 5 13 16 9 53 0 136 0
2003 5 13 16 10 53 0 139 0
2003 5 13 16 15 53 0 142 0
2003 5 13 16 16 53 0 138 0
2003 5 13 16 20 53 0 145 0
2003 5 13 16 23 53 0 141 0
2003 5 13 16 25 53 0 147 0
2003 5 13 16 30 53 0 143 0
2003 5 13 16 37 53 0 144 0
2003 5 13 16 44 53 0 144 0
2003 5 14 4 26 53 0 144 0
2003 5 14 4 33 53 0 144 0
2003 5 14 4 40 53 0 143 0
2003 5 14 4 45 53 0 147 0
2003 5 14 4 47 53 0 141 0
2003 5 14 4 50 53 0 145 0
2003 5 14 4 54 53 0 138 0
2003 5 14 4 55 53 0 142 0
2003 5 14 5 0 53 0 139 0
2003 5 14 5 1 53 0 136 0
2003 5 14 5 5 53 0 136 0
2003 5 14 5 8 53 0 130 0
2003 5 14 5 10 53 0 131 0
2003 5 14 5 15 53 0 127 0
2003 5 14 5 15 53 0 124 0
2003 5 14 5 20 53 0 123 0
2003 5 14 5 22 53 0 116 0
2003 5 14 5 25 53 0 116 0
2003 5 14 5 29 53 0 105 0
2003 5 14 5 30 53 0 108 0
2003 5 14 5 35 53 0 95 0
2003 5 14 5 36 53 0 93 0
2003 5 14 5 40 53 0 89 0
2003 5 14 5 43 53 0 87 0
2003 5 14 15 19 53 0 78 0
2003 5 14 15 26 53 0 88 0
2003 5 14 15 33 53 0 99 0
2003 5 14 15 40 53 0 114 0
2003 5 14 15 47 53 0 123 0
2003 5 14 15 54 53 0 129 0
2003 5 14 16 1 53 0 134 0
2003 5 14 16 8 53 0 141 0
2003 5 14 16 15 53 0 144 0
2003 5 14 16 22 53 0 145 0
2003 5 14 16 29 53 0 151 0
2003 5 14 16 36 53 0 153 0
2003 5 15 4 25 53 0 153 0
2003 5 15 4 32 53 0 151 0
2003 5 15 4 39 53 0 145 0
2003 5 15 4 46 53 0 144 0
2003 5 15 4 53 53 0 141 0
2003 5 15 5 0 53 0 134 0
2003 5 15 5 7 53 0 129 0
2003 5 15 5 14 53 0 123 0
2003 5 15 5 21 53 0 114 0
2003 5 15 5 28 53 0 99 0
2003 5 15 5 35 53 0 88 0
2003 5 15 5 42 53 0 78 0
2003 5 16 15 15 53 0 80 0
2003 5 16 15 16 53 0 83 0
2003 5 16 15 21 53 0 85 0
2003 5 16 15 26 53 0 92 0
2003 5 16 15 27 53 0 95 0
2003 5 16 15 33 53 0 105 0
2003 5 16 15 36 53 0 107 0
2003 5 16 15 39 53 0 113 0
2003 5 16 15 45 53 0 121 0
2003 5 16 15 46 53 0 121 0
2003 5 16 15 51 53 0 127 0
2003 5 16 15 56 53 0 132 0
2003 5 16 15 57 53 0 133 0
2003 5 16 16 3 53 0 137 0
2003 5 16 16 6 53 0 138 0
2003 5 16 16 9 53 0 142 0
2003 5 16 16 15 53 0 145 0
2003 5 16 16 16 53 0 143 0
2003 5 16 16 21 53 0 145 0
2003 5 16 16 26 53 0 145 0
2003 5 16 16 36 53 0 147 0
2003 5 16 16 46 53 0 149 0
2003 5 16 16 56 53 0 150 0
2003 5 16 17 6 53 0 150 0
2003 5 17 4 1 53 0 150 0
2003 5 17 4 11 53 0 150 0
2003 5 17 4 21 53 0 149 0
2003 5 17 4 31 53 0 147 0
2003 5 17 4 41 53 0 145 0
2003 5 17 4 46 53 0 145 0
2003 5 17 4 51 53 0 143 0
2003 5 17 4 52 53 0 145 0
2003 5 17 4 58 53 0 142 0
2003 5 17 5 1 53 0 138 0
2003 5 17 5 4 53 0 137 0
2003 5 17 5 10 53 0 133 0
2003 5 17 5 11 53 0 132 0
2003 5 17 5 16 53 0 127 0
2003 5 17 5 21 53 0 121 0
2003 5 17 5 22 53 0 121 0
2003 5 17 5 28 53 0 113 0
2003 5 17 5 31 53 0 107 0
2003 5 17 5 34 53 0 105 0
2003 5 17 5 40 53 0 95 0
2003 5 17 5 41 53 0 92 0
2003 5 17 5 46 53 0 85 0
2003 5 17 5 51 53 0 83 0
2003 5 17 5 52 53 0 80 0
