DeployID,Ptt,DepthSensor,Source,Instr,Date,Hours,LocationQuality,Latitude,Longitude,PerCentMLTime,MLTave,MLTmin,MLTmax,MLDExtreme,SSTAve,SSTmin,SSTmax,TempMin,DepthMin,DepthMax
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 06-Jun-2013,6,GPE,-34.50000000,18.26652908,100.000000,15.287223,15.125001,15.475000,8.250000,15.25,15.25,15.25,15.13,-0.25,8.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 06-Jun-2013,6,GPE,-35.00000000,18.30241966,100.000000,15.392918,15.225000,15.525001,10.750000,,,,15.23,4.75,10.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 06-Jun-2013,6,GPE,-35.00000000,18.30241966,100.000000,15.606806,15.325001,15.875001,9.250000,15.58,15.58,15.58,15.33,-0.25,9.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 06-Jun-2013,6,GPE,-35.00000000,18.30241966,100.000000,15.767918,15.425001,16.025002,14.250000,15.66,15.66,15.66,15.43,-0.25,14.25
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 07-Jun-2013,6,GPE,-35.00000000,18.30241966,100.000000,15.756528,15.425001,15.975000,11.750000,,,,15.43,1.25,11.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 07-Jun-2013,6,GPE,-35.50000000,18.25600052,100.000000,15.674306,15.475000,15.775001,10.250000,,,,15.48,0.25,10.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 07-Jun-2013,6,GPE,-35.50000000,18.25600052,100.000000,15.872501,15.575001,16.025002,9.750000,15.93,15.93,15.93,15.58,-0.25,9.75
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 07-Jun-2013,6,GPE,-35.50000000,18.27004051,100.000000,15.901251,15.775001,15.975000,11.750000,,,,15.78,0.25,11.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 08-Jun-2013,6,GPE,-35.50000000,18.27004051,100.000000,15.895973,15.775001,15.975000,11.250000,,,,15.78,2.25,11.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 08-Jun-2013,6,GPE,-34.00000000,17.57395935,100.000000,15.744723,15.525001,15.925001,10.250000,15.71,15.71,15.71,15.53,-0.25,10.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 08-Jun-2013,6,GPE,-34.00000000,17.57395935,100.000000,15.707223,15.625001,15.875001,11.250000,,,,15.63,1.75,11.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 08-Jun-2013,6,GPE,-37.00000000,19.36849022,100.000000,15.615834,15.475000,15.725000,12.250000,,,,15.48,0.75,12.25
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 09-Jun-2013,6,GPE,-37.00000000,19.36849022,100.000000,15.445695,15.275001,15.575001,9.250000,15.34,15.34,15.34,15.28,-0.25,9.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 09-Jun-2013,6,GPE,-37.00000000,19.09980965,100.000000,15.426806,15.225000,15.625001,7.250000,15.30,15.30,15.30,15.23,-0.25,7.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 09-Jun-2013,6,GPE,-37.00000000,19.09980965,100.000000,15.637640,15.525001,15.675001,22.750000,15.65,15.65,15.65,15.53,-0.25,22.75
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 09-Jun-2013,6,GPE,-36.00000000,18.30489922,100.000000,15.585001,15.475000,15.675001,9.750000,15.55,15.55,15.55,15.48,-0.25,9.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 10-Jun-2013,6,GPE,-36.00000000,18.30489922,100.000000,15.411667,15.275001,15.625001,8.250000,15.45,15.45,15.45,15.28,-0.25,8.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 10-Jun-2013,6,GPE,-36.00000000,18.81078911,100.000000,15.340140,15.175001,15.525001,6.750000,15.35,15.35,15.35,15.18,-0.25,6.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 10-Jun-2013,6,GPE,-36.00000000,18.81078911,100.000000,15.545417,15.425001,15.675001,6.250000,15.65,15.65,15.65,15.43,-0.25,6.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 10-Jun-2013,6,GPE,-35.50000000,18.55800056,100.000000,15.560279,15.425001,15.625001,5.250000,15.52,15.52,15.52,15.43,-0.25,5.25
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 11-Jun-2013,6,GPE,-35.50000000,18.55800056,100.000000,15.492084,15.325001,15.575001,6.750000,15.51,15.51,15.51,15.33,-0.25,6.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 11-Jun-2013,6,GPE,-35.50000000,18.55800056,100.000000,15.365556,14.975000,15.525001,6.750000,15.24,15.24,15.24,14.98,-0.25,6.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 11-Jun-2013,6,GPE,-35.50000000,18.55800056,100.000000,15.587501,15.425001,15.725000,11.250000,15.65,15.65,15.65,15.43,-0.25,11.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 11-Jun-2013,6,GPE,-35.00000000,18.78623962,100.000000,15.613056,15.525001,15.675001,10.250000,,,,15.53,0.25,10.25
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 12-Jun-2013,6,GPE,-35.00000000,18.78623962,100.000000,15.536806,15.275001,15.625001,8.750000,15.50,15.50,15.50,15.28,-0.25,8.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 12-Jun-2013,6,GPE,-35.00000000,18.78623962,100.000000,15.439862,15.125001,15.575001,6.250000,15.43,15.43,15.43,15.13,-0.25,6.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 12-Jun-2013,6,GPE,-35.00000000,18.78623962,100.000000,15.580695,15.475000,15.675001,9.750000,15.60,15.60,15.60,15.48,-0.25,9.75
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 12-Jun-2013,6,GPE,-37.00000000,17.14505005,100.000000,15.533334,15.475000,15.575001,8.250000,,,,15.48,0.25,8.25
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 13-Jun-2013,6,GPE,-37.00000000,17.14505005,100.000000,15.483890,15.275001,15.575001,7.250000,15.39,15.39,15.39,15.28,-0.25,7.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 13-Jun-2013,6,GPE,-37.50000000,17.80444908,80.000000,15.356035,14.875001,15.525001,7.750000,15.38,15.38,15.38,14.18,-0.25,8.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 13-Jun-2013,6,GPE,-37.50000000,17.80444908,59.000000,15.037090,14.575001,15.475000,10.250000,15.28,15.28,15.28,14.28,-0.25,11.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 13-Jun-2013,6,GPE,-36.00000000,18.73101044,100.000000,14.580279,14.375001,14.725000,11.250000,,,,14.38,0.25,10.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 14-Jun-2013,6,GPE,-36.00000000,18.73101044,100.000000,14.675278,14.425001,14.875001,8.750000,14.74,14.74,14.74,14.43,-0.25,8.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 14-Jun-2013,6,GPE,-36.00000000,18.73101044,100.000000,14.526112,14.425001,14.675001,9.250000,,,,14.43,4.75,9.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 14-Jun-2013,6,GPE,-36.00000000,18.73101044,100.000000,14.641806,14.525001,14.725000,10.250000,14.68,14.68,14.68,14.53,-0.25,10.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 14-Jun-2013,6,GPE,-36.00000000,18.73101044,100.000000,14.559723,14.475000,14.625001,7.750000,14.56,14.56,14.56,14.48,-0.25,7.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 15-Jun-2013,6,GPE,-36.00000000,18.73101044,100.000000,14.498473,14.375001,14.625001,2.250000,14.50,14.50,14.50,14.38,-0.25,2.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 15-Jun-2013,6,GPE,-35.00000000,18.51645088,100.000000,14.510834,14.325001,14.625001,8.250000,14.44,14.44,14.44,14.33,-0.25,8.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 15-Jun-2013,6,GPE,-35.00000000,18.51645088,100.000000,14.669584,14.525001,14.775001,8.250000,14.62,14.62,14.62,14.53,-0.25,8.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 15-Jun-2013,6,GPE,-35.00000000,18.51645088,100.000000,14.590278,14.375001,14.925001,8.750000,14.57,14.57,14.57,14.38,-0.25,8.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 16-Jun-2013,6,GPE,-35.00000000,18.51645088,100.000000,14.687362,14.475000,14.825001,9.750000,14.66,14.66,14.66,14.48,-0.25,9.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 16-Jun-2013,6,GPE,-35.00000000,18.51645088,100.000000,14.786251,14.675001,14.925001,10.250000,,,,14.68,2.75,10.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 16-Jun-2013,6,GPE,-35.00000000,18.51645088,100.000000,14.960973,14.725000,15.125001,9.750000,14.95,14.95,14.95,14.73,-0.25,9.75
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 16-Jun-2013,6,GPE,-35.00000000,18.51645088,100.000000,14.915556,14.775001,15.025001,3.750000,14.92,14.92,14.92,14.78,-0.25,3.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 17-Jun-2013,6,GPE,-35.00000000,18.51645088,100.000000,14.924723,14.675001,15.075001,6.250000,14.93,14.93,14.93,14.68,-0.25,6.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 17-Jun-2013,6,GPE,-35.50000000,18.58736038,100.000000,14.920140,14.725000,15.025001,10.750000,,,,14.73,1.75,10.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 17-Jun-2013,6,GPE,-35.50000000,18.58736038,100.000000,15.181806,14.875001,15.375001,9.250000,15.29,15.29,15.29,14.88,-0.25,9.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 17-Jun-2013,6,GPE,-35.50000000,18.58736038,100.000000,15.305001,15.175001,15.425001,3.250000,15.30,15.30,15.30,15.18,-0.25,3.25
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 18-Jun-2013,6,GPE,-35.50000000,18.58736038,100.000000,15.221251,15.075001,15.475000,7.250000,15.23,15.23,15.23,15.08,-0.25,7.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 18-Jun-2013,6,GPE,-35.50000000,18.58736038,100.000000,15.368890,15.175001,15.525001,10.750000,,,,15.18,0.25,10.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 18-Jun-2013,6,GPE,-35.50000000,18.58736038,100.000000,15.424445,15.325001,15.525001,10.250000,15.47,15.47,15.47,15.33,-0.25,10.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 18-Jun-2013,6,GPE,-35.50000000,18.58736038,100.000000,15.390140,15.325001,15.475000,11.250000,15.38,15.38,15.38,15.33,-0.25,11.25
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 19-Jun-2013,6,GPE,-35.50000000,18.58736038,100.000000,15.271390,14.875001,15.375001,8.750000,15.28,15.28,15.28,14.88,-0.25,8.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 19-Jun-2013,6,GPE,-34.50000000,18.59746933,100.000000,15.121529,14.925001,15.325001,10.750000,15.23,15.23,15.23,14.93,-0.25,10.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 19-Jun-2013,6,GPE,-34.50000000,18.59746933,100.000000,15.126390,14.925001,15.275001,10.750000,15.13,15.13,15.13,14.93,-0.25,10.75
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 19-Jun-2013,6,GPE,-34.50000000,18.59746933,100.000000,15.020695,14.875001,15.125001,5.750000,15.00,15.00,15.00,14.88,-0.25,5.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 20-Jun-2013,6,GPE,-34.50000000,18.59746933,100.000000,14.901112,14.825001,15.025001,6.250000,14.90,14.90,14.90,14.83,-0.25,6.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 20-Jun-2013,6,GPE,-34.50000000,18.59746933,100.000000,14.875973,14.775001,14.925001,8.750000,14.85,14.85,14.85,14.78,-0.25,8.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 20-Jun-2013,6,GPE,-34.50000000,18.59746933,100.000000,14.910279,14.825001,14.975000,7.250000,14.90,14.90,14.90,14.83,-0.25,7.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 20-Jun-2013,6,GPE,-36.50000000,17.89137077,100.000000,14.821251,14.625001,14.925001,6.250000,14.83,14.83,14.83,14.63,-0.25,6.25
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 21-Jun-2013,6,GPE,-36.50000000,17.89137077,100.000000,14.711806,14.425001,14.875001,7.750000,14.65,14.65,14.65,14.43,-0.25,7.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 21-Jun-2013,6,GPE,-36.50000000,17.89137077,100.000000,14.636667,14.425001,14.825001,10.250000,14.60,14.60,14.60,14.43,-0.25,10.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 21-Jun-2013,6,GPE,-36.50000000,17.89137077,100.000000,14.709028,14.575001,14.825001,9.250000,14.65,14.65,14.65,14.58,-0.25,9.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 21-Jun-2013,6,GPE,-34.00000000,17.50823021,100.000000,14.645001,14.475000,14.725000,5.750000,14.63,14.63,14.63,14.48,-0.25,5.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 22-Jun-2013,6,GPE,-34.00000000,17.50823021,100.000000,14.566112,14.375001,14.675001,8.250000,14.49,14.49,14.49,14.38,-0.25,8.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 22-Jun-2013,6,GPE,-34.50000000,17.88861084,87.000000,14.482007,13.925001,14.675001,38.750000,14.45,14.45,14.45,13.68,-0.25,39.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 22-Jun-2013,6,GPE,-34.50000000,17.88861084,19.000000,14.702899,13.925001,15.325001,38.250000,,,,13.53,16.25,40.75
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 22-Jun-2013,6,GPE,-35.50000000,18.12659073,24.000000,14.897754,14.675001,15.275001,31.750000,,,,13.28,18.75,37.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 23-Jun-2013,6,GPE,-35.50000000,18.12659073,0.000000,14.800001,14.775001,14.825001,31.750000,,,,13.33,30.25,39.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 23-Jun-2013,6,GPE,-34.00000000,17.56233978,,,,,,,,,13.33,36.75,40.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 23-Jun-2013,6,GPE,-34.00000000,17.56233978,1.000000,14.930001,14.725000,15.125001,35.250000,,,,13.33,31.25,40.75
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 23-Jun-2013,6,GPE,-32.50000000,17.12051964,4.000000,14.846429,14.725000,14.925001,29.750000,,,,13.33,24.75,39.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 24-Jun-2013,6,GPE,-32.50000000,17.12051964,23.000000,14.924405,14.675001,15.325001,38.750000,,,,13.58,6.25,41.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 24-Jun-2013,6,GPE,-35.00000000,17.99430084,100.000000,14.463195,14.075001,14.675001,32.750000,14.47,14.47,14.47,14.33,-0.25,8.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 24-Jun-2013,6,GPE,-35.00000000,17.99430084,100.000000,14.552223,14.375001,14.625001,7.250000,14.51,14.51,14.51,14.38,-0.25,7.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 24-Jun-2013,6,GPE,-35.00000000,18.15175056,100.000000,14.522084,14.375001,14.625001,6.750000,14.47,14.47,14.47,14.38,-0.25,6.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 25-Jun-2013,6,GPE,-35.00000000,18.15175056,100.000000,14.219584,14.025001,14.525001,6.250000,14.18,14.18,14.18,14.03,-0.25,6.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 25-Jun-2013,6,GPE,-34.50000000,18.24319077,100.000000,14.001390,13.875001,14.175001,10.750000,14.05,14.05,14.05,13.88,-0.25,10.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 25-Jun-2013,6,GPE,-34.50000000,18.24319077,100.000000,14.105140,14.025001,14.175001,10.250000,14.06,14.06,14.06,14.03,-0.25,10.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 25-Jun-2013,6,GPE,-34.00000000,18.73984909,100.000000,14.023612,13.875001,14.125001,4.250000,14.01,14.01,14.01,13.88,-0.25,4.25
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 26-Jun-2013,6,GPE,-34.00000000,18.73984909,100.000000,13.978612,13.875001,14.125001,9.750000,,,,13.88,0.25,9.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 26-Jun-2013,6,GPE,-35.50000000,18.95033073,100.000000,13.930140,13.725000,14.075001,9.250000,,,,13.73,2.25,9.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 26-Jun-2013,6,GPE,-35.50000000,18.95033073,100.000000,14.049584,13.825001,14.225000,9.250000,14.10,14.10,14.10,13.83,-0.25,9.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 26-Jun-2013,6,GPE,-35.00000000,19.28824997,100.000000,14.094584,13.975000,14.225000,5.750000,14.09,14.09,14.09,13.98,-0.25,5.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 27-Jun-2013,6,GPE,-35.00000000,19.28824997,100.000000,14.087917,14.025001,14.125001,6.750000,14.10,14.10,14.10,14.03,-0.25,6.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 27-Jun-2013,6,GPE,-34.00000000,18.82286072,100.000000,14.149306,14.025001,14.275001,9.750000,,,,14.03,1.75,9.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 27-Jun-2013,6,GPE,-34.00000000,18.82286072,99.000000,15.283428,14.175001,15.975000,9.750000,15.57,15.57,15.57,14.18,-0.25,10.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 27-Jun-2013,6,GPE,-35.00000000,18.20977020,100.000000,15.710695,15.225000,15.975000,8.750000,15.70,15.70,15.70,15.23,-0.25,8.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 28-Jun-2013,6,GPE,-35.00000000,18.20977020,100.000000,15.637501,15.425001,15.825001,8.250000,15.63,15.63,15.63,15.43,-0.25,8.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 28-Jun-2013,6,GPE,-35.00000000,18.20977020,100.000000,15.627918,15.475000,15.825001,8.750000,,,,15.48,2.75,8.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 28-Jun-2013,6,GPE,-35.00000000,18.20977020,96.000000,15.877875,15.725000,16.075001,20.250000,15.91,15.91,15.91,15.08,-0.25,23.75
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 28-Jun-2013,6,GPE,-35.00000000,18.20977020,,,,,,,,,13.78,21.75,41.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 29-Jun-2013,6,GPE,-35.00000000,18.20977020,33.000000,15.631406,15.225000,15.825001,21.750000,15.69,15.69,15.69,13.83,-0.25,41.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 29-Jun-2013,6,GPE,-34.50000000,18.86046982,100.000000,15.544445,15.475000,15.675001,9.250000,,,,15.48,1.25,9.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 29-Jun-2013,6,GPE,-34.50000000,18.86046982,99.000000,15.700422,15.225000,15.825001,14.750000,15.70,15.70,15.70,14.93,-0.25,16.75
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 29-Jun-2013,6,GPE,-34.50000000,18.47839928,88.000000,15.606270,15.075001,15.725000,16.250000,15.58,15.58,15.58,14.83,-0.25,24.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 30-Jun-2013,6,GPE,-34.50000000,18.47839928,100.000000,15.503334,15.375001,15.625001,4.250000,15.54,15.54,15.54,15.38,-0.25,4.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 30-Jun-2013,6,GPE,-34.50000000,18.47839928,100.000000,15.507362,15.325001,15.625001,11.250000,,,,15.33,0.75,11.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 30-Jun-2013,6,GPE,-34.50000000,18.47839928,100.000000,15.650140,15.475000,15.775001,10.250000,15.73,15.73,15.73,15.48,-0.25,10.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 30-Jun-2013,6,GPE,-34.50000000,18.47839928,57.000000,15.564879,14.975000,15.775001,24.750000,15.65,15.65,15.65,14.08,-0.25,38.25
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 01-Jul-2013,6,GPE,-34.50000000,18.47839928,100.000000,15.483195,15.325001,15.625001,9.250000,,,,15.33,0.25,9.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 01-Jul-2013,6,GPE,-34.50000000,18.47839928,100.000000,15.451806,15.325001,15.625001,16.750000,,,,15.33,1.25,16.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 01-Jul-2013,6,GPE,-34.50000000,18.47839928,93.000000,15.539254,15.025001,15.675001,27.250000,15.56,15.56,15.56,14.78,-0.25,35.75
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 01-Jul-2013,6,GPE,-35.50000000,18.43734932,100.000000,14.979306,14.625001,15.175001,41.750000,,,,14.63,13.75,41.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 02-Jul-2013,6,GPE,-35.50000000,18.43734932,100.000000,15.160834,14.575001,15.425001,36.750000,15.34,15.34,15.34,14.58,-0.25,36.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 02-Jul-2013,6,GPE,-35.50000000,18.43734932,100.000000,15.367640,15.275001,15.475000,9.750000,,,,15.28,0.25,9.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 02-Jul-2013,6,GPE,-35.50000000,18.43734932,100.000000,15.384029,14.825001,15.525001,35.250000,15.45,15.45,15.45,14.83,-0.25,35.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 02-Jul-2013,6,GPE,-35.50000000,18.60346985,100.000000,14.920556,14.725000,15.025001,42.250000,,,,14.73,12.75,42.25
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 03-Jul-2013,6,GPE,-35.50000000,18.60346985,100.000000,15.141945,14.875001,15.325001,35.750000,15.17,15.17,15.17,14.88,-0.25,35.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 03-Jul-2013,6,GPE,-34.50000000,18.15291977,100.000000,15.131112,15.075001,15.225000,11.250000,,,,15.08,2.25,11.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 03-Jul-2013,6,GPE,-34.50000000,18.15291977,100.000000,15.189167,14.875001,15.325001,34.250000,15.20,15.20,15.20,14.88,-0.25,34.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 03-Jul-2013,6,GPE,-34.50000000,18.15291977,100.000000,14.898890,14.825001,14.975000,43.750000,,,,14.83,22.25,43.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 04-Jul-2013,6,GPE,-34.50000000,18.15291977,100.000000,14.926529,14.825001,15.075001,42.750000,,,,14.83,0.25,42.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 04-Jul-2013,6,GPE,-34.50000000,18.15291977,100.000000,14.851667,14.675001,14.975000,43.750000,,,,14.68,2.75,43.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 04-Jul-2013,6,GPE,-34.50000000,18.15291977,100.000000,14.696112,14.625001,14.725000,39.750000,,,,14.63,29.25,39.75
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 04-Jul-2013,6,GPE,-34.50000000,18.59970093,100.000000,14.665140,14.625001,14.725000,38.750000,,,,14.63,14.25,38.75
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 05-Jul-2013,6,GPE,-34.50000000,18.59970093,100.000000,14.673612,14.625001,14.825001,39.250000,,,,14.63,14.25,39.25
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 05-Jul-2013,6,GPE,-34.50000000,18.59970093,100.000000,14.667501,14.625001,14.725000,39.750000,,,,14.63,37.25,39.75
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 05-Jul-2013,6,GPE,-34.50000000,18.59970093,100.000000,14.682223,14.625001,14.775001,40.250000,,,,14.63,16.25,40.25
"Cow shark 1",117484,0.500000,DAP,Mk10,18:00:00 05-Jul-2013,6,GPE,-34.50000000,18.59970093,73.000000,14.723107,14.125001,14.925001,40.250000,,,,12.58,11.75,40.25
"Cow shark 1",117484,0.500000,DAP,Mk10,00:00:00 06-Jul-2013,6,GPE,-34.50000000,18.59970093,15.000000,14.411404,14.125001,14.675001,38.750000,,,,11.88,19.25,40.75
"Cow shark 1",117484,0.500000,DAP,Mk10,06:00:00 06-Jul-2013,6,GPE,-34.50000000,18.59970093,30.000000,12.531193,12.175001,13.175001,40.250000,,,,11.33,26.75,43.25
"Cow shark 1",117484,0.500000,DAP,Mk10,12:00:00 06-Jul-2013,6,GPE,-34.50000000,18.59970093,20.000000,14.179453,12.175001,14.475000,36.250000,,,,11.23,15.25,43.75
